Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,image_resp_p1.stopped,p1_resp_stim.stopped,textTimeOut.started,textTimeOut.stopped,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,cross_2.stopped,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,13,0,13,0,,,,,662.1826957000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.1679808000044,662.1826957000012,662.6670200000226,662.6670309000183,662.6999916600005,663.1680698000127,664.6729290000221,664.6524094000051,664.6524229000206,665.7710175000248,665.7710175000248,666.238802900014,airplane,resources/stimuli/airplane_foil.wav,right,right,1,454.07270002760924,right,1,0.45407270002760924,None,662.6888813000114,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,14,0,14,0,,,,,666.253998500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.2402799000265,666.253998500004,666.7392773000174,666.7392912000068,666.7723014600167,667.2375941000064,668.7390590000141,668.7249972000136,668.7250134000205,669.8419043000031,669.8419043000031,670.1912518000172,wagon,resources/stimuli/wagon.wav,left,left,1,342.93070001876913,left,1,0.34293070001876913,None,666.7634434000065,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,15,0,15,0,,,,,670.2101337000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.192434000026,670.2101337000204,670.6983156000206,670.6983303000161,670.7316814600024,671.1918434000108,672.6967015000118,672.6769903000095,672.6770127000054,673.7998802000075,673.7998802000075,674.1149969000253,knife,resources/stimuli/knife_foil.wav,right,right,1,305.7157000002917,right,1,0.3057157000002917,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,16,0,16,0,,,,,674.129376900004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.1167463000165,674.129376900004,674.6125639000093,674.612577300024,674.6454990600002,675.1304814000032,676.6307519000256,676.6145522000152,676.6145650000253,677.7370985000161,677.7370985000161,678.0389571000123,pants,resources/stimuli/pants.wav,left,left,1,288.66649998235516,left,1,0.28866649998235516,None,674.6335534000245,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,17,0,17,0,,,,,678.0487122000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.0407217000029,678.0487122000195,678.532897200028,678.5329123000265,678.5658711600233,679.0499592000269,680.5511384000129,680.5353684000147,680.5353813000256,681.6533552000183,681.6533552000183,681.8878079999995,ostrich,resources/stimuli/ostrich_foil.wav,right,right,1,228.03999998723157,right,1,0.22803999998723157,None,678.559427900007,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,18,0,18,0,,,,,681.9077421000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.8897682000243,681.9077421000111,682.4028164000192,682.402831400017,682.436178960005,682.8883063000103,684.3938913000165,684.3718602000154,684.3718748000101,685.4911210999999,685.4911210999999,685.8435139000067,carrot,resources/stimuli/carrot_foil.wav,right,right,1,333.7839999876451,right,1,0.3337839999876451,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,19,0,19,0,,,,,685.8584983000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.8446480999992,685.8584983000183,686.3440927000192,686.3441080000193,686.3771058600221,686.8589655000251,688.3598621000128,688.3478330000071,688.3478491000133,689.4430315000063,689.4430315000063,689.9149198000086,pumpkin,resources/stimuli/pumpkin_foil.wav,right,right,1,454.936699999962,right,1,0.454936699999962,None,686.3656565000128,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,20,0,20,0,,,,,689.9318601000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.9161127000116,689.9318601000123,690.415748600004,690.4157632999995,690.4487512600142,690.9279021000257,692.4296231000044,692.4186232000066,692.418637499999,693.5321753000026,693.5321753000026,693.8983682000253,lemon,resources/stimuli/lemon.wav,left,left,1,365.5311999900732,left,1,0.3655311999900732,None,690.4389017000212,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,21,0,21,0,,,,,693.9185848000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.8995231000008,693.9185848000052,694.4159655000258,694.4159806000243,694.4493381600012,694.898536200024,696.4012361000059,696.3866354000056,696.3866482000158,697.5012209000124,697.5012209000124,698.0767478000198,windmill,resources/stimuli/windmill.wav,left,left,1,573.3181000105105,left,1,0.5733181000105105,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,22,0,22,0,,,,,698.0863526000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.0779976000194,698.0863526000176,698.5696566000115,698.5696775000251,698.6026014600181,699.0873181000061,700.5875246000069,700.5719271000125,700.5719408000004,701.6888561000233,701.6888561000233,702.2656357000233,lion,resources/stimuli/lion_foil.wav,right,right,1,568.8987000030465,right,1,0.5688987000030465,None,698.5925985000213,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,23,0,23,0,,,,,702.2743569000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.2671471000067,702.2743569000158,702.7600197000138,702.7600366000261,702.792931160028,703.2779771000205,704.7815126000205,704.7642287000199,704.7642420000047,705.8784788000048,705.8784788000048,706.245287000027,owl,resources/stimuli/owl.wav,left,left,1,354.53890002099797,left,1,0.35453890002099797,None,702.7836132000084,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,24,0,24,0,,,,,706.2641189999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.2466542000184,706.2641189999995,706.7608124000253,706.7608265000163,706.7941738600027,707.265089100023,708.7828280000249,708.7643948000041,708.7644104000065,709.8480924000032,709.8480924000032,710.2480294000125,frog,resources/stimuli/frog_foil.wav,right,right,1,393.5551999893505,right,1,0.3935551999893505,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,25,0,25,0,,,,,710.2639341000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.2492945000122,710.2639341000177,710.7523815000022,710.7523972000054,710.7857415600272,711.2486653000233,712.7499258000171,712.7336770000111,712.7336887000129,713.8511843000015,713.8511843000015,714.272732100013,camel,resources/stimuli/camel.wav,left,left,1,413.88649999862537,left,1,0.41388649999862537,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,26,0,26,0,,,,,714.2850017000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.2739250000159,714.2850017000164,714.7689654999995,714.7689802000241,714.8019931600254,715.286771300016,716.7955676999991,716.770874400012,716.7708852000069,717.8782080000092,717.8782080000092,718.1622798000171,anchor,resources/stimuli/anchor.wav,left,left,1,267.37519999733195,left,1,0.26737519999733195,None,714.7941908000212,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,27,0,27,0,,,,,718.1804624000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.1634423000214,718.1804624000215,718.6730100999994,718.6730222000042,718.7063883600174,719.1728685000271,720.6796227000013,720.6581662000099,720.6581810000062,721.7644624000241,721.7644624000241,722.1269457000017,bee,resources/stimuli/bee_foil.wav,right,right,1,348.9384999847971,right,1,0.3489384999847971,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,28,0,28,0,,,,,722.1469072000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.1281431000098,722.1469072000182,722.6436343000096,722.643650300015,722.6769947600085,723.1299648999993,724.6454039000091,724.6313109000039,724.6313223000034,725.7294310000143,725.7294310000143,726.014542000019,swan,resources/stimuli/swan.wav,left,left,1,280.4912000137847,left,1,0.2804912000137847,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,29,0,29,0,,,,,726.0295393000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.0158867000137,726.0295393000124,726.5148247000179,726.5148351000098,726.5478263600205,727.0138654000184,728.5158034000196,728.5005038000236,728.5005164000031,729.6202883000078,729.6202883000078,729.9176555000013,paintbrush,resources/stimuli/paintbrush.wav,left,left,1,293.16169998492114,left,1,0.29316169998492114,None,726.5373065000167,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,30,0,30,0,,,,,729.9353151000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.9189903000079,729.9353151000105,730.4367484000104,730.4367654000234,730.4701115600008,730.9217342000047,732.4389169000206,732.4220158000244,732.4220300000161,733.5215394000115,733.5215394000115,733.9214427000261,guitar,resources/stimuli/guitar.wav,left,left,1,383.28149999142624,left,1,0.38328149999142624,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,31,0,31,0,,,,,733.944411000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.9227037000237,733.944411000004,734.4435182000161,734.4435329000116,734.4768874600238,734.9221074000234,736.4258836000226,736.4109026000078,736.4109155000187,737.5274566000153,737.5274566000153,737.8438107000256,flag,resources/stimuli/flag.wav,left,left,1,313.8263000000734,left,1,0.3138263000000734,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,32,0,32,0,,,,,737.858037900005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.8449623000051,737.858037900005,738.3422597000026,738.3422735000204,738.3752519600209,738.842344100005,740.3501053000218,740.3313725000189,740.331394400011,741.4463867000013,741.4463867000013,741.6973823000153,window,resources/stimuli/window.wav,left,left,1,243.2429000036791,left,1,0.2432429000036791,None,738.3643325000012,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,33,0,33,0,,,,,741.7119185000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.6984745000082,741.7119185000192,742.1990406000114,742.1990563000145,742.2324117600044,742.6977097000054,744.2037155000144,744.1845981000224,744.1846137000248,745.3001745000074,745.3001745000074,745.6511508000258,tomato,resources/stimuli/tomato.wav,left,left,1,349.2905999883078,left,1,0.3492905999883078,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,34,0,34,0,,,,,745.6662996000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.6529911000107,745.6662996000086,746.1509886000131,746.1510040000139,746.1839512600097,746.6711930000165,748.168703000003,748.1558126000164,748.1558279000164,749.2528969000268,749.2528969000268,749.6090257000178,doll,resources/stimuli/doll_foil.wav,right,right,1,339.9390999984462,right,1,0.3399390999984462,None,746.176221200003,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,35,0,35,0,,,,,749.6257516000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.6101680000138,749.6257516000187,750.1220431000111,750.1220562000235,750.1553978600248,750.6208983000251,752.126198300015,752.1100099000032,752.1100221000088,753.2258939000021,753.2258939000021,753.6246089000197,bicycle,resources/stimuli/bicycle_foil.wav,right,right,1,392.10980001371354,right,1,0.39210980001371354,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,36,0,36,0,,,,,753.6460057000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.6258399000217,753.6460057000222,754.1272853000264,754.1273045000271,754.1606446600169,754.6250714000198,756.1275353000092,756.1142093000235,756.1142251000274,757.2278584000014,757.2278584000014,758.2295130000275,vase,resources/stimuli/vase_foil.wav,right,right,1,989.0284000139218,right,1,0.9890284000139218,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,37,0,37,0,,,,,758.2499003000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.2309685000218,758.2499003000266,758.7314811000251,758.7314985000121,758.7648383600288,759.2293944000266,760.7341049000097,760.7153983000026,760.715409700002,761.8324184000085,761.8324184000085,762.2836041000264,bed,resources/stimuli/bed.wav,left,left,1,441.21780002024025,left,1,0.44121780002024025,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,38,0,38,0,,,,,762.2994938000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.2849531000247,762.2994938000047,762.783915100008,762.7839280000189,762.816914960026,763.2855338000227,764.7862725000014,764.7775108000205,764.7775267000252,765.8864967000263,765.8864967000263,766.3449679000187,mitten,resources/stimuli/mitten_foil.wav,right,right,1,451.00050000473857,right,1,0.45100050000473857,None,762.8056674000109,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,39,0,39,0,,,,,766.3538994000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.3467600000149,766.3538994000119,766.8457323000184,766.8457450000278,766.8786132600042,767.3627943000174,768.8758975000237,768.8579237000085,768.8579363000172,769.946039100003,769.946039100003,770.2937276000157,turtle,resources/stimuli/turtle_foil.wav,right,right,1,343.15439997590147,right,1,0.34315439997590147,None,766.8710512000252,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,40,0,40,0,,,,,770.3143650000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.2948569,770.3143650000275,770.8081195000268,770.8081334000162,770.8414979600173,771.3097144000058,772.8100544000044,772.799313000025,772.7993261000083,773.8952384000004,773.8952384000004,774.228685900016,church,resources/stimuli/church_foil.wav,right,right,1,322.23570000496693,right,1,0.32223570000496693,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,41,0,41,0,,,,,774.2446345000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.2301246000279,774.2446345000062,774.7341644000262,774.7341814000101,774.7675325600255,775.2327234000259,776.7304374000232,776.7157098000171,776.7157220000227,777.8325626000005,777.8325626000005,778.1831622000027,peacock,resources/stimuli/peacock.wav,left,left,1,345.6257999932859,left,1,0.3456257999932859,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,42,0,42,0,,,,,778.2024554000236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.1842796000128,778.2024554000236,778.6872871000087,778.6872979000036,778.7206798600207,779.1836184000131,780.6854478000023,780.6704288000183,780.670446700009,781.7856204000127,781.7856204000127,782.2046326000127,apple,resources/stimuli/apple.wav,left,left,1,407.669000007445,left,1,0.407669000007445,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,43,0,43,0,,,,,782.2190149000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.2058339000214,782.2190149000089,782.7038349000213,782.7038527000113,782.7368376600032,783.203678800026,784.7060027000261,784.6890248000273,784.6890401000273,785.8084015000204,785.8084015000204,786.3990909000277,kite,resources/stimuli/kite_foil.wav,right,right,1,576.6898000147194,right,1,0.5766898000147194,None,782.7289294000075,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,44,0,44,0,0,0,0,0,790.5444041000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.5345807000122,790.5444041000155,820.5445884000219,820.5445884000219,820.5573345000157,823.9447900000087,space,3.3927459999977145,None,,,,,,,,786.400475100003,786.409186600009,786.8919345000177,786.8919453000126,786.9249583600147,787.4099241000076,788.9129394000047,788.8960995000089,788.8961162000196,790.0151992000174,790.0151992000174,790.5335480000067,vest,resources/stimuli/vest_foil.wav,right,right,1,497.9788000055123,right,1,0.4979788000055123,None,786.9150980000268,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,45,0,45,0,,,,,823.9645027000224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.945747300022,823.9645027000224,824.4505131000187,824.4505240000144,824.4838443600281,824.9450863000238,826.4467541000049,826.4305203000258,826.4305328000046,827.549417400005,827.549417400005,828.0330137000128,hat,resources/stimuli/hat_foil.wav,right,right,1,476.1274000047706,right,1,0.4761274000047706,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,46,0,46,0,,,,,828.0485270000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.0342971000064,828.0485270000063,828.5325917000009,828.532607400004,828.5656026600161,829.0326654000091,830.5340862000012,830.5179646000033,830.5179793999996,831.6369376000075,831.6369376000075,831.9708300000057,fox,resources/stimuli/fox.wav,left,left,1,323.8918000133708,left,1,0.3238918000133708,None,828.5548676000035,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,47,0,47,0,,,,,831.9924579000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.9723145000171,831.9924579000217,832.4889352000027,832.4889556000126,832.5222697600082,832.9700822000159,834.4724483000173,834.4606647000182,834.4606837000174,835.5736413000268,835.5736413000268,835.9414899000258,envelope,resources/stimuli/envelope_foil.wav,right,right,1,355.6906000012532,right,1,0.3556906000012532,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,48,0,48,0,,,,,835.9592072000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.943118300027,835.9592072000087,836.4427006000187,836.4427116000152,836.4757244600157,836.9407592000207,838.4423965000024,838.4322491000057,838.4322630000242,839.5439651000197,839.5439651000197,839.8308997999993,stove,resources/stimuli/stove_foil.wav,right,right,1,272.79920000000857,right,1,0.27279920000000857,None,836.4694313000073,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,49,0,49,0,,,,,839.8456009000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.8319959000219,839.8456009000074,840.3313351000252,840.3313549000013,840.3643158600141,840.8479890000017,842.3458312000148,842.331220800028,842.3312329000037,843.4471858000034,843.4471858000034,843.7486591000052,babycarriage,resources/stimuli/babycarriage_foil.wav,right,right,1,298.0008999875281,right,1,0.2980008999875281,None,840.3588796000113,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,50,0,50,0,,,,,843.7646685000218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.7499119000277,843.7646685000218,844.2528340000135,844.2528489000106,844.2862023600144,844.7513261000277,846.2497316000226,846.2349120000144,846.2349283000221,847.3520207000256,847.3520207000256,847.7189841000072,zebra,resources/stimuli/zebra_foil.wav,right,right,1,361.7045999853872,right,1,0.3617045999853872,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,51,0,51,0,,,,,847.7345001000213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.72018080001,847.7345001000213,848.2196889000188,848.2197012000252,848.2530501600238,848.7189915000054,850.2204420000198,850.2054889000137,850.2055017000239,851.3240513000055,851.3240513000055,851.7762421000225,screwdriver,resources/stimuli/screwdriver_foil.wav,right,right,1,444.86800002050586,right,1,0.44486800002050586,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
